,OK=0,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class,LN_Node,LN_Energy,LN_Res_Def
0,0,CHICHI_TCU072-N,0.3,0.8860587166019928,0.1781402857142857,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[0.03734794760451157, 0.058180051213514425, 0.05799688369067629, 0.03731245729398866, 0.004002843907739375, 0.0009821962297772483, 0.003538773578263248, 0.0032794348847743544, 0.018078601814662597, 0.018132044683069677, 0.0032738551710438067, 0.0008513869567781135, 0.0004553695670760404, 0.0009088729639614757, 0.0004462701019906207, 0.0015042223004595086, 0.0014863584896707897, 0.0005001641381308245, 4.711707267775475e-05, 4.2605194809497285e-05, 6.576479193363602e-05]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 1]","[0.04873886743384193, 0.05534245583746876, 0.054894682258328914, 0.04676180614417494, 0.023379785168454688, 0.01839399899972355, 0.022544992207712805, 0.028253689511432575, 0.03645060668497936, 0.03696714039264833, 0.027960211718495363, 0.01684905162996423, 0.014852780078832657, 0.016782648748486496, 0.01800126934550389, 0.01916703354304006, 0.019140785558906956, 0.018052739124771486, 0.008464117304803577, 0.007972783721241888, 0.008441009101771795]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']","[[10, 20], [11, 21], [12, 22], [13, 23], [20, 21], [21, 22], [22, 23], [20, 30], [21, 31], [22, 32], [23, 33], [30, 31], [31, 32], [32, 33], [30, 40], [31, 41], [32, 42], [33, 43], [40, 41], [41, 42], [42, 43]]","[[0.03734794760451157, 0.005946412257349096], [0.058180051213514425, 0.02555706940545675], [0.05799688369067629, 0.02572583187725719], [0.03731245729398866, 0.0051122182239944644], [0.004002843907739375, 0.002145656758948952], [0.0009303597329741824, 0.0009821962297772483], [0.0023075564819008423, 0.003538773578263248], [0.0018310470584799378, 0.0032794348847743544], [0.013910794961171277, 0.018078601814662597], [0.013920163626233703, 0.018132044683069677], [0.0019279568127180038, 0.0032738551710438067], [0.0008513869567781135, 0.0006321471911177575], [0.0003869150840115557, 0.0004553695670760404], [0.0005302121683284865, 0.0009088729639614757], [0.0001592076690697755, 0.0004462701019906207], [0.000899234597963306, 0.0015042223004595086], [0.0008921560591273973, 0.0014863584896707897], [0.0001872481222966106, 0.0005001641381308245], [4.711707267775475e-05, 3.688220793249693e-05], [1.9555043170000084e-05, 4.2605194809497285e-05], [9.360129051499581e-06, 6.576479193363602e-05]]","[[-1.46843e-05, -1.16171e-05], [5.67687e-07, 1.87213e-07], [-5.38295e-06, -4.90929e-06], [1.0161e-05, 9.50927e-06], [2.2663e-06, -3.08288e-06], [3.38917e-06, -2.97216e-06], [3.74031e-06, -9.8181e-07], [-7.30694e-06, -1.02652e-05], [1.55434e-06, 8.71387e-07], [-1.61189e-06, -1.38195e-06], [7.786e-06, 9.62322e-06], [9.98266e-07, -1.92118e-06], [2.25707e-06, -2.16391e-06], [2.02294e-06, -9.61592e-07], [-2.09342e-06, -5.71087e-06], [3.04877e-07, 8.05909e-07], [-1.58834e-07, -7.31948e-07], [2.20776e-06, 5.58454e-06], [-4.15187e-07, -3.60258e-07], [7.40925e-07, -7.43834e-07], [3.53438e-07, 4.09101e-07]]"
1,0,CHICHI_TCU072-N,1.3,212.3868936694614,3.7299142857142855,Collapse,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[156.9045711549543, 162.13909119925208, 162.5726940927176, 156.41771351363653, 0.10284498061450145, 0.011395568422614789, 0.10274069928424935, 0.10854066875566434, 0.4762913333431514, 0.46231665640186004, 0.12343939313759608, 0.02197554165604667, 0.005374753497635802, 0.0214985946785551, 0.014857704186693084, 0.06451189604768863, 0.06164859118413123, 0.01203925052210415, 0.001354960447628719, 0.0003485188956264997, 0.0017193412481182743]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[10.681524246591145, 10.925813307049683, 10.945226987575023, 10.675551640175176, 0.0575051880309608, 0.027910443259622147, 0.0548404051177305, 0.0746188604119935, 0.16252438770847236, 0.15649941168915654, 0.07201681195073346, 0.032995346018249834, 0.024394099166268095, 0.031424957130178996, 0.03881266899258789, 0.05739919019568528, 0.055496904757950015, 0.03479736829133952, 0.01415371321736892, 0.013212159035162334, 0.013352726737338798]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']","[[10, 20], [11, 21], [12, 22], [13, 23], [20, 21], [21, 22], [22, 23], [20, 30], [21, 31], [22, 32], [23, 33], [30, 31], [31, 32], [32, 33], [30, 40], [31, 41], [32, 42], [33, 43], [40, 41], [41, 42], [42, 43]]","[[156.9045711549543, 124.23253926511498], [162.13909119925208, 146.31093582337394], [162.5726940927176, 146.77704213101816], [156.41771351363653, 124.31895047464758], [0.10284498061450145, 0.03099107831298908], [0.00944120498448541, 0.011395568422614789], [0.027959071241973478, 0.10274069928424935], [0.033567361491771947, 0.10854066875566434], [0.41809911688370643, 0.4762913333431514], [0.40353218080225417, 0.46231665640186004], [0.040496814873066535, 0.12343939313759608], [0.02197554165604667, 0.006165671107854111], [0.004212333803712522, 0.005374753497635802], [0.004881626177376517, 0.0214985946785551], [0.0035470013581200403, 0.014857704186693084], [0.03282300951515917, 0.06451189604768863], [0.031280628647011276, 0.06164859118413123], [0.003957755832294709, 0.01203925052210415], [0.001354960447628719, -0.0010705139140205996], [-0.0004881013292265119, 2.116109393314827e-05], [-0.0012626326394725574, 0.0017193412481182743]]","[[-0.000913595, -0.00124115], [-0.000856415, -0.000902894], [-0.000863948, -0.000851544], [-0.000774532, -0.000400858], [2.23373e-05, -1.69074e-05], [7.64048e-06, -8.70353e-06], [1.40738e-05, -2.81615e-05], [-1.73694e-05, -5.37568e-05], [-2.96561e-06, -8.51853e-06], [1.44191e-05, 1.58872e-05], [2.59378e-05, 5.62115e-05], [1.35197e-05, -5.0627e-06], [5.82086e-06, -5.58677e-06], [4.53714e-06, -1.25303e-05], [-6.70316e-06, -2.34634e-05], [-2.74847e-06, -4.50406e-06], [3.09489e-06, 6.62456e-06], [5.78589e-06, 1.8348e-05], [-1.7029e-07, -4.50231e-07], [1.56677e-06, -1.2082e-06], [5.52125e-07, 7.55924e-07]]"
2,0,LOMAP_TRI000,0.3,0.0019066647211517943,0.02278845714285714,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[2.018343917231741e-05, 3.869415341785177e-05, 3.776640203082067e-05, 2.542958956934994e-05, 2.7663903649999727e-05, 2.0430506300000127e-05, 1.5130810644000195e-05, 1.407018881499976e-05, 2.1891257227120176e-05, 2.1995294401241526e-05, 2.038011795999933e-05, 1.5297152050000262e-05, 1.363609775000029e-05, 1.2261560599999429e-05, 8.701059999999818e-06, 3.7621793408072327e-06, 3.2533361445761083e-06, 1.1561053730000009e-05, 2.486193399999272e-06, 3.050473350000055e-06, 1.8605177390000545e-06]","[5, 1, 1, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1]","[0.006575587974729393, 0.005594819287893407, 0.005244657836385193, 0.006790325062671855, 0.007695180111328937, 0.007009512784091521, 0.007564580196250242, 0.0075678090332219, 0.0047669761876969665, 0.0045564860699571766, 0.007719262394319726, 0.006907450063193694, 0.006523587662659265, 0.006849942776640186, 0.007193350628748961, 0.0029789702011446435, 0.002918794180202925, 0.007232889371576948, 0.004954890026196865, 0.004732598675128455, 0.004942010660379329]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']","[[10, 20], [11, 21], [12, 22], [13, 23], [20, 21], [21, 22], [22, 23], [20, 30], [21, 31], [22, 32], [23, 33], [30, 31], [31, 32], [32, 33], [30, 40], [31, 41], [32, 42], [33, 43], [40, 41], [41, 42], [42, 43]]","[[2.018343917231741e-05, 1.1640980318550014e-05], [3.869415341785177e-05, 2.6865775908620328e-05], [3.776640203082067e-05, 2.5455747786462142e-05], [2.542958956934994e-05, 1.990164159954984e-05], [4.7199564749999715e-06, 2.7663903649999727e-05], [1.1025087500000257e-05, 2.0430506300000127e-05], [1.4460880650001321e-05, 1.5130810644000195e-05], [1.407018881499976e-05, 1.3125907340499738e-05], [1.9684977244536578e-05, 2.1891257227120176e-05], [2.0085098825233802e-05, 2.1995294401241526e-05], [1.962045446999952e-05, 2.038011795999933e-05], [6.030690850000004e-06, 1.5297152050000262e-05], [7.552699549999726e-06, 1.363609775000029e-05], [8.239388449999868e-06, 1.2261560599999429e-05], [6.704020464999472e-06, 8.701059999999818e-06], [2.291101064341364e-06, 3.7621793408072327e-06], [2.1595013400180994e-06, 3.2533361445761083e-06], [7.898889224999879e-06, 1.1561053730000009e-05], [7.796640004999055e-07, 2.486193399999272e-06], [1.3695850000002204e-06, 3.050473350000055e-06], [8.724923499994961e-07, 1.8605177390000545e-06]]","[[-6.30936e-07, -2.10795e-06], [3.87611e-07, 5.72844e-07], [2.85071e-08, -3.5126e-07], [8.66539e-07, 2.18141e-06], [-1.75077e-07, -2.60974e-07], [3.69252e-07, -3.89716e-07], [2.3966e-07, 1.367e-07], [-1.60043e-06, -1.64402e-06], [4.07607e-07, 1.94593e-07], [-2.99167e-07, -4.09266e-08], [1.62306e-06, 1.70915e-06], [-5.90633e-08, -1.79439e-07], [2.62293e-07, -2.7132e-07], [1.70574e-07, 4.53063e-08], [-6.40467e-07, -1.20477e-06], [4.40512e-08, 1.89651e-07], [-3.6574e-08, -1.66877e-07], [6.39268e-07, 1.2195e-06], [-2.66751e-07, 3.33569e-08], [1.32552e-07, -1.34253e-07], [-3.44384e-08, 2.64353e-07]]"
3,0,LOMAP_TRI000,1.3,0.04531053951150314,0.09850457142857146,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.0014849500674051553, 0.0029546775473594756, 0.00291475866045145, 0.0015421245507012135, 0.0003828387998765834, 0.0002450941030874127, 0.000367038451306081, 0.00044253544947749345, 0.0014424171367162786, 0.0014448080539745077, 0.0004887923549902694, 0.00017032243510415977, 0.0001226157136262078, 0.00019127732656103462, 8.8591183851904e-05, 0.0002061147256910375, 0.000203841498707724, 0.00013222930765519205, 1.741749574000025e-05, 2.0456761340000235e-05, 2.0044859221222708e-05]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1]","[0.0210090256575443, 0.023696501471009237, 0.023332625672603812, 0.022413697647606874, 0.014486519747226157, 0.012594047266558096, 0.014136765290208894, 0.017343978380578186, 0.01978333432911115, 0.019276495496046073, 0.017957638147358745, 0.011811063507930139, 0.010866217454669586, 0.011576418032002154, 0.01273900294613116, 0.011405764590991312, 0.011204066481530087, 0.012881355438847174, 0.006789054917572124, 0.006423969245234535, 0.006742382790738869]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']","[[10, 20], [11, 21], [12, 22], [13, 23], [20, 21], [21, 22], [22, 23], [20, 30], [21, 31], [22, 32], [23, 33], [30, 31], [31, 32], [32, 33], [30, 40], [31, 41], [32, 42], [33, 43], [40, 41], [41, 42], [42, 43]]","[[0.0014849500674051553, 0.000548022525916339], [0.0029546775473594756, 0.0018131909852854987], [0.00291475866045145, 0.0017939402428125619], [0.0015421245507012135, 0.0006120095380824679], [0.00029450699065852455, 0.0003828387998765834], [0.00014593797644710433, 0.0002450941030874127], [0.00025964732044279546, 0.000367038451306081], [0.00031794441006884945, 0.00044253544947749345], [0.0012828334983423203, 0.0014424171367162786], [0.0012733129366217033, 0.0014448080539745077], [0.00036598042447460343, 0.0004887923549902694], [0.00013894738644070875, 0.00017032243510415977], [7.379587967504985e-05, 0.0001226157136262078], [9.021237839713833e-05, 0.00019127732656103462], [4.560776372495098e-05, 8.8591183851904e-05], [0.00012574374194765448, 0.0002061147256910375], [0.00012524763749658063, 0.000203841498707724], [5.81512074417005e-05, 0.00013222930765519205], [8.642462782161662e-06, 1.741749574000025e-05], [6.571232574999517e-06, 2.0456761340000235e-05], [2.611945014998566e-06, 2.0044859221222708e-05]]","[[-4.02038e-06, -5.25456e-06], [2.02703e-06, 1.52186e-06], [-3.83359e-07, -9.06716e-07], [5.99678e-06, 5.55495e-06], [-1.52115e-09, -1.58696e-06], [1.60118e-06, -1.85993e-06], [1.37378e-06, -5.20559e-07], [-4.48247e-06, -5.18316e-06], [1.16339e-06, 8.89561e-07], [-7.64271e-07, -2.21734e-07], [4.56825e-06, 5.54767e-06], [4.15128e-07, -1.13239e-06], [1.18414e-06, -1.28696e-06], [1.03809e-06, -5.52726e-07], [-1.35213e-06, -3.38689e-06], [1.3083e-07, 5.72978e-07], [-1.2383e-07, -4.15441e-07], [1.33599e-06, 3.47544e-06], [-3.50259e-07, -1.48394e-07], [4.20666e-07, -4.31311e-07], [1.40722e-07, 3.34927e-07]]"
