  -0.132459E-03  -0.144938E-03  -0.149348E-03  -0.155840E-03  -0.164916E-03
  -0.176057E-03  -0.188361E-03  -0.200957E-03  -0.212991E-03  -0.223902E-03
  -0.233408E-03  -0.241614E-03  -0.248890E-03  -0.255735E-03  -0.262734E-03
  -0.270409E-03  -0.279174E-03  -0.289204E-03  -0.300661E-03  -0.313496E-03
  -0.327577E-03  -0.342289E-03  -0.356417E-03  -0.368489E-03  -0.376829E-03
  -0.379962E-03  -0.376855E-03  -0.367422E-03  -0.352184E-03  -0.332180E-03
  -0.308648E-03  -0.282651E-03  -0.255813E-03  -0.230230E-03  -0.208089E-03
  -0.191220E-03  -0.180945E-03  -0.177758E-03  -0.181737E-03  -0.192275E-03
  -0.208434E-03  -0.227816E-03  -0.246491E-03  -0.259841E-03  -0.263360E-03
  -0.253540E-03  -0.228150E-03  -0.188501E-03  -0.139483E-03  -0.876219E-04
  -0.397117E-04  -0.148485E-05   0.229132E-04   0.312512E-04   0.231857E-04
   0.124294E-05  -0.292000E-04  -0.611543E-04  -0.882631E-04  -0.105482E-03
  -0.109633E-03  -0.993562E-04  -0.749093E-04  -0.379991E-04   0.820575E-05
   0.583888E-04   0.105927E-03   0.144751E-03   0.170008E-03   0.178907E-03
   0.170444E-03   0.145666E-03   0.106784E-03   0.568515E-04  -0.762443E-06
  -0.623447E-04  -0.123311E-03  -0.179059E-03  -0.225862E-03  -0.261359E-03
  -0.284741E-03  -0.296573E-03  -0.298712E-03  -0.293524E-03  -0.284019E-03
  -0.272856E-03  -0.261891E-03  -0.251656E-03  -0.241985E-03  -0.232073E-03
  -0.221035E-03  -0.207742E-03  -0.191305E-03  -0.171100E-03  -0.148445E-03
  -0.126316E-03  -0.108154E-03  -0.975349E-04  -0.974908E-04  -0.110430E-03
  -0.137437E-03  -0.178463E-03  -0.232406E-03  -0.297227E-03  -0.370742E-03
  -0.450277E-03  -0.533298E-03  -0.616170E-03  -0.693913E-03  -0.760902E-03
  -0.812599E-03  -0.846090E-03  -0.860353E-03  -0.856185E-03  -0.836008E-03
  -0.803134E-03  -0.763457E-03  -0.726048E-03  -0.701461E-03  -0.698744E-03
  -0.724724E-03  -0.783025E-03  -0.874236E-03  -0.996188E-03  -0.114451E-02
  -0.131382E-02  -0.149806E-02  -0.169114E-02  -0.188167E-02  -0.205260E-02
  -0.218701E-02  -0.227144E-02  -0.229846E-02  -0.226614E-02  -0.217815E-02
  -0.204229E-02  -0.186893E-02  -0.167127E-02  -0.146688E-02  -0.127534E-02
  -0.111437E-02  -0.995840E-03  -0.926525E-03  -0.906498E-03  -0.930892E-03
  -0.991369E-03  -0.107478E-02  -0.116482E-02  -0.124583E-02  -0.130506E-02
  -0.133423E-02  -0.132983E-02  -0.129259E-02  -0.122672E-02  -0.113878E-02
  -0.103634E-02  -0.931890E-03  -0.842524E-03  -0.785798E-03  -0.775862E-03
  -0.821101E-03  -0.923765E-03  -0.108027E-02  -0.128287E-02  -0.152064E-02
  -0.177441E-02  -0.199906E-02  -0.212642E-02  -0.208952E-02  -0.183682E-02
  -0.134752E-02  -0.655580E-03   0.155598E-03   0.984122E-03   0.173202E-02
   0.232088E-02   0.270049E-02   0.285178E-02   0.279028E-02   0.256149E-02
   0.222565E-02   0.184637E-02   0.148009E-02   0.117060E-02   0.944488E-03
   0.811938E-03   0.767477E-03   0.794250E-03   0.855279E-03   0.895115E-03
   0.853953E-03   0.682208E-03   0.348819E-03  -0.130361E-03  -0.685939E-03
  -0.122159E-02  -0.164039E-02  -0.186310E-02  -0.183760E-02  -0.154345E-02
  -0.989701E-03  -0.208805E-03   0.751179E-03   0.183528E-02   0.298994E-02
   0.416847E-02   0.533589E-02   0.646849E-02   0.754156E-02   0.850817E-02
   0.930666E-02   0.988196E-02   0.101977E-01   0.102412E-01   0.100236E-01
   0.957550E-02   0.894061E-02   0.816923E-02   0.731170E-02   0.641330E-02
   0.550974E-02   0.462616E-02   0.378230E-02   0.301186E-02   0.236194E-02
   0.187547E-02   0.158201E-02   0.149233E-02   0.159950E-02   0.188137E-02
   0.230506E-02   0.283155E-02   0.340944E-02   0.397023E-02   0.444274E-02
   0.476700E-02   0.490369E-02   0.483709E-02   0.457324E-02   0.413614E-02
   0.356171E-02   0.289130E-02   0.216976E-02   0.144531E-02   0.764171E-03
   0.162077E-03  -0.339413E-03  -0.733516E-03  -0.102681E-02  -0.123566E-02
  -0.138196E-02  -0.149007E-02  -0.158231E-02  -0.167730E-02  -0.178805E-02
  -0.192156E-02  -0.207897E-02  -0.225755E-02  -0.245076E-02  -0.264927E-02
  -0.284227E-02  -0.302060E-02  -0.317750E-02  -0.331008E-02  -0.341805E-02
  -0.350454E-02  -0.357429E-02  -0.363286E-02  -0.368583E-02  -0.373846E-02
  -0.379437E-02  -0.385605E-02  -0.392419E-02  -0.399374E-02  -0.404971E-02
  -0.407201E-02  -0.404185E-02  -0.394654E-02  -0.378929E-02  -0.359632E-02
  -0.340716E-02  -0.326311E-02  -0.319810E-02  -0.323432E-02  -0.337521E-02
  -0.359256E-02  -0.382979E-02  -0.402376E-02  -0.411715E-02  -0.406950E-02
  -0.386788E-02  -0.353901E-02  -0.313983E-02  -0.273839E-02  -0.239882E-02
  -0.217226E-02  -0.208954E-02  -0.215989E-02  -0.235142E-02  -0.258181E-02
  -0.274206E-02  -0.272644E-02  -0.245243E-02  -0.187408E-02  -0.997717E-03
   0.725198E-04   0.115053E-02   0.203355E-02   0.254424E-02   0.256012E-02
   0.202267E-02   0.937681E-03  -0.635481E-03  -0.259638E-02  -0.478314E-02
  -0.696100E-02  -0.887281E-02  -0.102975E-01  -0.110843E-01  -0.111667E-01
  -0.105621E-01  -0.938272E-02  -0.783530E-02  -0.617041E-02  -0.462810E-02
  -0.337081E-02  -0.245550E-02  -0.185395E-02  -0.148133E-02  -0.122596E-02
  -0.971889E-03  -0.619140E-03  -0.951356E-04   0.639192E-03   0.158816E-02
   0.270238E-02   0.387120E-02   0.495276E-02   0.581169E-02   0.634477E-02
   0.649344E-02   0.625275E-02   0.568148E-02   0.489031E-02   0.400845E-02
   0.315969E-02   0.244270E-02   0.191135E-02   0.157002E-02   0.139014E-02
   0.133166E-02   0.138977E-02   0.159833E-02   0.200322E-02   0.264517E-02
   0.354869E-02   0.471729E-02   0.613127E-02   0.771319E-02   0.930683E-02
   0.107173E-01   0.117643E-01   0.123138E-01   0.122958E-01   0.117051E-01
   0.106032E-01   0.911425E-02   0.740169E-02   0.563114E-02   0.394754E-02
   0.245589E-02   0.121731E-02   0.247530E-03  -0.473831E-03  -0.991650E-03
  -0.133815E-02  -0.151835E-02  -0.152763E-02  -0.136045E-02  -0.101696E-02
  -0.503920E-03   0.163288E-03   0.962532E-03   0.185929E-02   0.280406E-02
   0.374176E-02   0.462046E-02   0.538319E-02   0.592247E-02   0.608606E-02
   0.573624E-02   0.477799E-02   0.317607E-02   0.953187E-03  -0.181659E-02
  -0.501871E-02  -0.844730E-02  -0.117990E-01  -0.147560E-01  -0.170523E-01
  -0.185154E-01  -0.190788E-01  -0.187759E-01  -0.177203E-01  -0.160786E-01
  -0.140393E-01  -0.117888E-01  -0.948672E-02  -0.725460E-02  -0.516804E-02
  -0.325954E-02  -0.152358E-02   0.706077E-04   0.156997E-02   0.302445E-02
   0.447383E-02   0.587933E-02   0.711500E-02   0.803273E-02   0.850132E-02
   0.843510E-02   0.780186E-02   0.662413E-02   0.496657E-02   0.292698E-02
   0.616043E-03  -0.185369E-02  -0.438419E-02  -0.689560E-02  -0.932847E-02
  -0.115741E-01  -0.134637E-01  -0.148379E-01  -0.155787E-01  -0.156322E-01
  -0.150086E-01  -0.137759E-01  -0.120421E-01  -0.993978E-02  -0.760342E-02
  -0.515874E-02  -0.271222E-02  -0.406064E-03   0.157928E-02   0.308228E-02
   0.399293E-02   0.426537E-02   0.391812E-02   0.302238E-02   0.168592E-02
   0.344338E-04  -0.180665E-02  -0.372491E-02  -0.562855E-02  -0.742312E-02
  -0.896990E-02  -0.101055E-01  -0.106939E-01  -0.106508E-01  -0.995539E-02
  -0.864573E-02  -0.680693E-02  -0.455444E-02  -0.201558E-02   0.685563E-03
   0.344299E-02   0.617494E-02   0.882913E-02   0.113794E-01   0.138175E-01
   0.160860E-01   0.180491E-01   0.195497E-01   0.204549E-01   0.206855E-01
   0.202247E-01   0.191161E-01   0.174500E-01   0.153489E-01   0.129471E-01
   0.103755E-01   0.774577E-02   0.514650E-02   0.263935E-02   0.312099E-03
  -0.170223E-02  -0.326827E-02  -0.428369E-02  -0.469863E-02  -0.451839E-02
  -0.379781E-02  -0.262791E-02  -0.112088E-02   0.606827E-03   0.244659E-02
   0.430782E-02   0.610914E-02   0.774046E-02   0.906729E-02   0.997351E-02
   0.103834E-01   0.102725E-01   0.966407E-02   0.862214E-02   0.723773E-02
   0.563276E-02   0.394659E-02   0.230885E-02   0.821444E-03  -0.450574E-03
  -0.148058E-02  -0.227644E-02  -0.287215E-02  -0.331757E-02  -0.366937E-02
  -0.398071E-02  -0.429684E-02  -0.464962E-02  -0.505725E-02  -0.552478E-02
  -0.604681E-02  -0.661075E-02  -0.719762E-02  -0.776392E-02  -0.822647E-02
  -0.848585E-02  -0.845561E-02  -0.807906E-02  -0.733602E-02  -0.624182E-02
  -0.484117E-02  -0.320025E-02  -0.141223E-02   0.406604E-03   0.214184E-02
   0.370107E-02   0.502459E-02   0.608820E-02   0.690061E-02   0.749667E-02
   0.792661E-02   0.824868E-02   0.851975E-02   0.880024E-02   0.916350E-02
   0.968779E-02   0.104338E-01   0.114379E-01   0.127057E-01   0.142111E-01
   0.158329E-01   0.173560E-01   0.185525E-01   0.192302E-01   0.192657E-01
   0.186122E-01   0.172974E-01   0.154065E-01   0.130490E-01   0.103310E-01
   0.735019E-02   0.419090E-02   0.922583E-03  -0.240433E-02  -0.575455E-02
  -0.910309E-02  -0.123712E-01  -0.153808E-01  -0.179046E-01  -0.197401E-01
  -0.207501E-01  -0.208919E-01  -0.202287E-01  -0.189095E-01  -0.171293E-01
