   0.974167E-06  -0.278012E-05   0.555441E-06  -0.327581E-05  -0.234733E-07
  -0.410657E-05  -0.109146E-05  -0.526270E-05  -0.874644E-06  -0.408532E-05
  -0.359355E-05  -0.124335E-04  -0.650025E-05  -0.489377E-05  -0.398247E-05
  -0.143132E-04  -0.135562E-04  -0.168294E-04  -0.130130E-04  -0.184706E-04
  -0.171005E-04  -0.235644E-04  -0.296928E-04  -0.430862E-04  -0.300955E-04
  -0.117936E-05   0.233176E-04   0.287268E-05  -0.647671E-05  -0.291817E-04
  -0.581583E-04  -0.627223E-04  -0.376595E-04  -0.356176E-04  -0.384189E-04
  -0.122600E-04   0.854035E-05  -0.343511E-04  -0.726967E-04  -0.983698E-04
  -0.847546E-04  -0.592430E-04  -0.240623E-04  -0.782912E-05   0.176705E-04
   0.376445E-04   0.485398E-04   0.355915E-04   0.626730E-05  -0.364660E-04
  -0.349334E-04   0.927882E-05   0.693379E-04   0.105370E-03   0.135597E-03
   0.135041E-03   0.171074E-03   0.181485E-03   0.141349E-03   0.583100E-04
  -0.363936E-04  -0.102635E-03  -0.126256E-03  -0.210994E-03  -0.273091E-03
  -0.228119E-03  -0.161583E-03  -0.179187E-03  -0.293665E-03  -0.484050E-03
  -0.535366E-03  -0.425159E-03  -0.234760E-03  -0.174440E-03  -0.348158E-03
  -0.617223E-03  -0.784717E-03  -0.739458E-03  -0.473252E-03  -0.358757E-03
  -0.560647E-03  -0.903923E-03  -0.990838E-03  -0.794247E-03  -0.486048E-03
  -0.191085E-03   0.141452E-03   0.462706E-03   0.733132E-03   0.973549E-03
   0.885100E-03   0.498092E-03   0.191109E-03   0.513493E-04   0.583958E-04
  -0.486601E-04  -0.206882E-03  -0.404531E-03  -0.475891E-03  -0.424202E-03
  -0.311280E-03  -0.173260E-04   0.457177E-03   0.660497E-03   0.700891E-03
   0.691531E-03   0.686593E-03   0.818583E-03   0.120080E-02   0.109413E-02
   0.286220E-03  -0.539502E-03  -0.921865E-03  -0.128124E-02  -0.165054E-02
  -0.148901E-02  -0.119358E-02  -0.118265E-02  -0.101016E-02  -0.273475E-03
   0.705634E-03   0.118569E-02   0.752763E-03  -0.252470E-04  -0.500836E-03
  -0.101965E-02  -0.144584E-02  -0.112670E-02  -0.740962E-04   0.688957E-03
   0.844219E-03   0.346084E-03  -0.305185E-04   0.904688E-04   0.248199E-04
  -0.782569E-03  -0.197510E-02  -0.271433E-02  -0.263716E-02  -0.194506E-02
  -0.630914E-03   0.951554E-03   0.145562E-02   0.329211E-04  -0.183832E-02
  -0.218693E-02  -0.781428E-03   0.607510E-03   0.217982E-04  -0.189996E-02
  -0.272944E-02  -0.111345E-02   0.193949E-02   0.420070E-02   0.391350E-02
   0.151665E-02  -0.494087E-03   0.813503E-04   0.257095E-02   0.408535E-02
   0.304272E-02   0.972697E-03  -0.707799E-04  -0.201602E-03  -0.997118E-03
  -0.308022E-02  -0.522204E-02  -0.649729E-02  -0.661486E-02  -0.486891E-02
  -0.136833E-02   0.186765E-02   0.368924E-02   0.454907E-02   0.363911E-02
   0.854437E-03  -0.207198E-02  -0.317695E-02  -0.140378E-02   0.176409E-02
   0.415131E-02   0.398971E-02   0.147582E-02  -0.961538E-03  -0.322943E-03
   0.369463E-02   0.749798E-02   0.743254E-02   0.372113E-02   0.121694E-03
  -0.712763E-03  -0.127609E-03  -0.138695E-02  -0.478008E-02  -0.742675E-02
  -0.742668E-02  -0.389580E-02   0.178011E-02   0.627007E-02   0.707004E-02
   0.434682E-02   0.158412E-02   0.134425E-02   0.255949E-02   0.302903E-02
   0.141728E-02  -0.208087E-02  -0.609866E-02  -0.888839E-02  -0.102488E-01
  -0.958526E-02  -0.697211E-02  -0.350628E-02   0.311926E-03   0.436973E-02
   0.737723E-02   0.866474E-02   0.717714E-02   0.479865E-02   0.328848E-02
   0.286519E-02   0.315087E-02   0.265954E-02   0.257529E-02   0.289529E-02
   0.275863E-02   0.170761E-02   0.287923E-03   0.117567E-03   0.221862E-02
   0.507662E-02   0.631776E-02   0.620914E-02   0.398980E-02  -0.126404E-02
  -0.650941E-02  -0.750125E-02  -0.432091E-02   0.463940E-03   0.345777E-02
   0.362292E-02   0.203070E-02   0.107265E-02   0.147362E-02   0.885206E-03
  -0.155655E-02  -0.436585E-02  -0.653337E-02  -0.766436E-02  -0.873118E-02
  -0.867966E-02  -0.639885E-02  -0.248282E-02   0.897481E-03   0.174007E-02
   0.802570E-03   0.272091E-03   0.120900E-02   0.242816E-02   0.149975E-02
  -0.252690E-02  -0.749031E-02  -0.109709E-01  -0.128669E-01  -0.147520E-01
  -0.171459E-01  -0.165629E-01  -0.100613E-01  -0.181112E-02   0.411742E-02
   0.870444E-02   0.109019E-01   0.103487E-01   0.940196E-02   0.886744E-02
   0.805662E-02   0.847741E-02   0.108647E-01   0.128469E-01   0.120360E-01
   0.904658E-02   0.533460E-02   0.127619E-02  -0.304186E-02  -0.594800E-02
  -0.455462E-02   0.595331E-03   0.597438E-02   0.836495E-02   0.572073E-02
   0.139929E-03  -0.483324E-02  -0.674942E-02  -0.639624E-02  -0.336278E-02
   0.150443E-02   0.468342E-02   0.604229E-02   0.757867E-02   0.713152E-02
   0.426520E-02   0.488429E-03  -0.742902E-03  -0.219616E-02  -0.609861E-02
  -0.107411E-01  -0.153742E-01  -0.191057E-01  -0.226911E-01  -0.249887E-01
  -0.222397E-01  -0.132820E-01  -0.644601E-03   0.941993E-02   0.130279E-01
   0.947031E-02   0.617688E-02   0.823956E-02   0.133863E-01   0.150564E-01
   0.102200E-01   0.152110E-02  -0.492606E-02  -0.708025E-02  -0.626451E-02
  -0.284600E-02   0.560096E-03   0.182689E-02   0.255090E-02   0.410276E-02
   0.712984E-02   0.967616E-02   0.753831E-02   0.201289E-02  -0.268320E-02
  -0.329848E-02  -0.963097E-03   0.319386E-04  -0.235057E-02  -0.509551E-02
  -0.521244E-02  -0.277910E-02   0.189622E-04   0.134950E-02   0.110214E-02
  -0.123748E-02  -0.527927E-02  -0.855417E-02  -0.845993E-02  -0.517963E-02
  -0.157331E-02  -0.384628E-03  -0.749249E-03   0.740080E-03   0.560566E-02
   0.118673E-01   0.156570E-01   0.146503E-01   0.917773E-02   0.307974E-02
  -0.724242E-04  -0.319908E-03   0.198274E-03  -0.123117E-02  -0.509662E-02
  -0.957502E-02  -0.111574E-01  -0.782523E-02  -0.148588E-02   0.529748E-02
   0.971359E-02   0.115745E-01   0.131971E-01   0.135149E-01   0.119391E-01
   0.999230E-02   0.870688E-02   0.790866E-02   0.795845E-02   0.920496E-02
   0.112821E-01   0.123296E-01   0.111463E-01   0.781680E-02   0.460464E-02
   0.292408E-02   0.133614E-03  -0.716158E-02  -0.144284E-01  -0.177692E-01
  -0.149402E-01  -0.960160E-02  -0.652040E-02  -0.533641E-02  -0.367011E-02
  -0.840747E-04   0.266607E-02   0.247331E-02  -0.431677E-03  -0.373311E-02
  -0.516268E-02  -0.708946E-02  -0.970741E-02  -0.100219E-01  -0.523367E-02
   0.932006E-03   0.401898E-02  -0.229979E-02  -0.137249E-01  -0.208011E-01
  -0.191542E-01  -0.106555E-01  -0.211204E-02   0.178278E-02   0.138104E-02
   0.101571E-03   0.131839E-03   0.531315E-03  -0.287853E-03  -0.305018E-02
  -0.415416E-02  -0.336810E-03   0.815821E-02   0.165721E-01   0.209821E-01
   0.220796E-01   0.226411E-01   0.224073E-01   0.192421E-01   0.143028E-01
   0.912775E-02   0.559862E-02   0.359424E-02   0.224424E-02   0.172158E-02
   0.323301E-02   0.672026E-02   0.990626E-02   0.116349E-01   0.116907E-01
   0.124169E-01   0.165855E-01   0.225084E-01   0.268926E-01   0.290069E-01
   0.290718E-01   0.272877E-01   0.260243E-01   0.268764E-01   0.294935E-01
   0.326137E-01   0.341054E-01   0.334393E-01   0.313960E-01   0.282444E-01
   0.247653E-01   0.232326E-01   0.246605E-01   0.264779E-01   0.259276E-01
   0.227383E-01   0.207397E-01   0.232054E-01   0.294032E-01   0.353563E-01
   0.368124E-01   0.337584E-01   0.309544E-01   0.329285E-01   0.379891E-01
   0.426389E-01   0.453463E-01   0.462152E-01   0.473279E-01   0.504230E-01
   0.546734E-01   0.573293E-01   0.549744E-01   0.471049E-01   0.367621E-01
   0.281455E-01   0.226506E-01   0.167755E-01   0.270343E-02  -0.219142E-01
  -0.506298E-01  -0.746165E-01  -0.873899E-01  -0.922551E-01  -0.969013E-01
  -0.105146E+00  -0.118962E+00  -0.133924E+00  -0.143201E+00  -0.144845E+00
  -0.139711E+00  -0.130640E+00  -0.119692E+00  -0.105248E+00  -0.879369E-01
  -0.707575E-01  -0.547521E-01  -0.389458E-01  -0.207139E-01  -0.307829E-02
   0.103916E-01   0.213029E-01   0.288283E-01   0.323178E-01   0.296575E-01
   0.205837E-01   0.102878E-01   0.379100E-02   0.433950E-03  -0.244750E-02
  -0.329360E-02  -0.158258E-02  -0.131802E-02  -0.450964E-02  -0.789479E-02
  -0.700216E-02  -0.358594E-02  -0.420020E-02  -0.111536E-01  -0.192849E-01
  -0.277078E-01  -0.358359E-01  -0.415033E-01  -0.474611E-01  -0.548265E-01
  -0.653591E-01  -0.767885E-01  -0.863302E-01  -0.959405E-01  -0.102096E+00
  -0.101102E+00  -0.915540E-01  -0.788677E-01  -0.697990E-01  -0.664813E-01
  -0.661100E-01  -0.635921E-01  -0.587285E-01  -0.573709E-01  -0.579093E-01
  -0.540571E-01  -0.442882E-01  -0.334537E-01  -0.248328E-01  -0.177588E-01
  -0.890118E-02  -0.391120E-03   0.227214E-02  -0.191158E-02  -0.863883E-02
  -0.108209E-01  -0.632006E-02   0.137518E-02   0.863846E-02   0.155407E-01
   0.261968E-01   0.377908E-01   0.441843E-01   0.451994E-01   0.440434E-01
   0.446661E-01   0.475135E-01   0.469511E-01   0.394253E-01   0.296364E-01
   0.237514E-01   0.234143E-01   0.263407E-01   0.294280E-01   0.328876E-01
   0.390959E-01   0.465586E-01   0.518745E-01   0.541959E-01   0.517636E-01
   0.438193E-01   0.333765E-01   0.218018E-01   0.115650E-01   0.770126E-02
   0.121385E-01   0.247956E-01   0.429577E-01   0.590491E-01   0.649405E-01
   0.601960E-01   0.495399E-01   0.378997E-01   0.280534E-01   0.215481E-01
   0.178123E-01   0.163153E-01   0.148811E-01   0.964666E-02   0.462843E-03
  -0.989477E-02  -0.145627E-01  -0.832902E-02   0.493702E-02   0.183616E-01
   0.331830E-01   0.487121E-01   0.644843E-01   0.803412E-01   0.920255E-01
   0.102265E+00   0.112756E+00   0.122220E+00   0.127418E+00   0.125490E+00
   0.114350E+00   0.927851E-01   0.591729E-01   0.201926E-01  -0.130210E-01
  -0.284413E-01  -0.298200E-01  -0.283867E-01  -0.294683E-01  -0.316321E-01
  -0.343447E-01  -0.360573E-01  -0.262291E-01  -0.180383E-02   0.247887E-01
   0.447525E-01   0.594377E-01   0.754040E-01   0.879509E-01   0.914533E-01
   0.841911E-01   0.745111E-01   0.687822E-01   0.666712E-01   0.611784E-01
   0.446009E-01   0.141330E-01  -0.231350E-01  -0.547628E-01  -0.771798E-01
  -0.937603E-01  -0.109240E+00  -0.126688E+00  -0.142424E+00  -0.155210E+00
  -0.165092E+00  -0.170903E+00  -0.174171E+00  -0.173771E+00  -0.165929E+00
  -0.152663E+00  -0.141756E+00  -0.136149E+00  -0.131493E+00  -0.121584E+00
  -0.103761E+00  -0.821162E-01  -0.603462E-01  -0.380686E-01  -0.154367E-01
   0.809377E-02   0.289101E-01   0.451001E-01   0.571135E-01   0.675953E-01
   0.802512E-01   0.942723E-01   0.108089E+00   0.117940E+00   0.116323E+00
   0.101843E+00   0.790754E-01   0.530886E-01   0.298616E-01   0.119803E-01
  -0.305617E-02  -0.162581E-01  -0.284637E-01  -0.396350E-01  -0.481605E-01
  -0.562014E-01  -0.608733E-01  -0.594843E-01  -0.528310E-01  -0.429109E-01
  -0.288564E-01  -0.134016E-01  -0.296469E-02   0.710863E-03  -0.714269E-03
  -0.577449E-02  -0.108390E-01  -0.132957E-01  -0.139476E-01  -0.151368E-01
  -0.196184E-01  -0.272692E-01  -0.375637E-01  -0.460367E-01  -0.499071E-01
  -0.499875E-01  -0.468777E-01  -0.440673E-01  -0.471015E-01  -0.556583E-01
  -0.634971E-01  -0.592131E-01  -0.445521E-01  -0.278256E-01  -0.848001E-02
   0.119164E-01   0.300705E-01   0.482700E-01   0.638459E-01   0.785679E-01
   0.969245E-01   0.119746E+00   0.137831E+00   0.143425E+00   0.139551E+00
   0.135230E+00   0.136677E+00   0.139178E+00   0.135361E+00   0.125457E+00
   0.115829E+00   0.113200E+00   0.115967E+00   0.116421E+00   0.107939E+00
   0.900130E-01   0.675319E-01   0.505594E-01   0.432392E-01   0.446251E-01
   0.503712E-01   0.587363E-01   0.664710E-01   0.685457E-01   0.646387E-01
   0.579352E-01   0.521316E-01   0.491429E-01   0.505093E-01   0.547383E-01
   0.571050E-01   0.545224E-01   0.486768E-01   0.438738E-01   0.428940E-01
   0.464235E-01   0.531187E-01   0.585525E-01   0.597542E-01   0.574418E-01
   0.541427E-01   0.518769E-01   0.495410E-01   0.432772E-01   0.303237E-01
   0.108272E-01  -0.110813E-01  -0.255546E-01  -0.278960E-01  -0.221827E-01
  -0.140023E-01  -0.669354E-02  -0.573986E-02  -0.157837E-01  -0.325158E-01
  -0.457217E-01  -0.507162E-01  -0.475209E-01  -0.400613E-01  -0.344863E-01
  -0.326478E-01  -0.342076E-01  -0.392167E-01  -0.440580E-01  -0.434325E-01
  -0.355823E-01  -0.233752E-01  -0.113313E-01   0.205351E-03   0.824696E-02
   0.106242E-01   0.680773E-02   0.367600E-03  -0.508902E-02  -0.982719E-02
  -0.157905E-01  -0.239764E-01  -0.338685E-01  -0.466594E-01  -0.593737E-01
  -0.696473E-01  -0.784212E-01  -0.833972E-01  -0.874930E-01  -0.935208E-01
  -0.985522E-01  -0.103034E+00  -0.106176E+00  -0.105468E+00  -0.103715E+00
  -0.103879E+00  -0.106615E+00  -0.109148E+00  -0.108612E+00  -0.104112E+00
  -0.983369E-01  -0.933297E-01  -0.888550E-01  -0.823125E-01  -0.744487E-01
  -0.680064E-01  -0.634572E-01  -0.601082E-01  -0.532625E-01  -0.423357E-01
  -0.287162E-01  -0.161083E-01  -0.830760E-02  -0.428586E-02  -0.152537E-02
   0.810433E-03   0.369940E-02   0.779506E-02   0.122645E-01   0.159008E-01
