,OK=0,Ground motion,Load factor,PGA_g,E - glob,Gl Drift,Gl Drift - class,Gl Drift_res,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class,LN_Node,LN_Energy,LN_Res_Def
0,0,CHICHI_HWA033-N,1.0,0.167046,1.5425754581052467,0.269634,Minor,0.0012232999999999999,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[0.15044441611488063, 0.20471432586591953, 0.20330010294670733, 0.1535617016290815, 0.020484827836001234, 0.003256260112642158, 0.01494930371363259, 0.016847303430069505, 0.08324383948814067, 0.08322172438064769, 0.01301522822599794, 0.0028419880027607705, 0.0009817367416420355, 0.0020237780845267566, 0.001107304637847206, 0.0035057801669551225, 0.0037578126471772364, 0.0010195192731566182, 0.00013142878000501628, 6.50454543473339e-05, 0.0001205267428034864]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1]","[0.09473844578954507, 0.11187895809772308, 0.10941370434095361, 0.09999600948794556, 0.035060991668369096, 0.023226803529371693, 0.029980703851105118, 0.04375430173629162, 0.0696423156428131, 0.06983807488913753, 0.037013756877756834, 0.02257788217645631, 0.018603398669609344, 0.02097551979311003, 0.02317210916843861, 0.026580912985648054, 0.027740169152258326, 0.021904329844342645, 0.009755243891538002, 0.009690285973396029, 0.010182884415507052]","['No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']","[[10, 20], [11, 21], [12, 22], [13, 23], [20, 21], [21, 22], [22, 23], [20, 30], [21, 31], [22, 32], [23, 33], [30, 31], [31, 32], [32, 33], [30, 40], [31, 41], [32, 42], [33, 43], [40, 41], [41, 42], [42, 43]]","[[0.15044441611488063, 0.027769883645265708], [0.20471432586591953, 0.10525842763263533], [0.20330010294670733, 0.1050414742776828], [0.1535617016290815, 0.023787647025208997], [0.020484827836001234, 0.006893845822343198], [0.003256260112642158, 0.0020866047272564063], [0.011142496938054103, 0.01494930371363259], [0.006546397333359672, 0.016847303430069505], [0.06655365143605639, 0.08324383948814067], [0.06639929629626748, 0.08322172438064769], [0.004746034830242363, 0.01301522822599794], [0.0028419880027607705, 0.0012489817203135654], [0.0009817367416420355, 0.0008462980588324942], [0.0016722508218815092, 0.0020237780845267566], [0.00037860843364556597, 0.001107304637847206], [0.002016811061919933, 0.0035057801669551225], [0.0020374993031506243, 0.0037578126471772364], [0.0003446883559151064, 0.0010195192731566182], [0.00013142878000501628, 4.8678489926262656e-05], [6.50454543473339e-05, 5.8199031703681363e-05], [5.5154056525373745e-05, 0.0001205267428034864]]","[[-3.40031e-05, -2.24732e-05], [-7.41193e-06, -7.7326e-06], [-1.82057e-05, -1.56164e-05], [1.20753e-05, 9.70915e-06], [1.27469e-05, -6.5217e-06], [6.5751e-06, -3.34943e-06], [1.2545e-05, -2.12633e-06], [-1.32114e-05, -2.28007e-05], [-3.15864e-06, -4.06824e-06], [-7.3443e-06, -8.00099e-06], [9.31043e-06, 1.23316e-05], [3.2921e-06, -2.10095e-06], [3.4732e-06, -2.47707e-06], [3.48586e-06, -1.34287e-07], [-2.78997e-06, -8.27746e-06], [-5.18405e-07, -5.28784e-07], [-1.40602e-06, -2.72417e-06], [2.78597e-06, 6.74541e-06], [-3.22207e-07, -5.11239e-07], [1.17604e-06, -9.60275e-07], [6.56683e-07, 6.70631e-07]]"
1,0,CHICHI_TCU074-N,1.0,0.348872,99.82419923685408,2.4034857142857144,Severe,0.04402028571428572,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[73.14434367491133, 75.68406856539563, 75.90490048054734, 73.22164131805665, 0.09481863233953818, 0.008836726538238127, 0.10685884770547244, 0.17215104705214646, 1.769935934202269, 1.2665126866486212, 0.18007811821450578, 0.01911364413541851, 0.004824447907031536, 0.02983009121335089, 0.008794570008357512, 0.08130746290053374, 0.07236676729411351, 0.017662527771188093, 0.001601233323752063, 0.000402278164383, 0.0016975228225884133]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5.566144621869851, 5.663635327081531, 5.679926442548865, 5.552067149930327, 0.049364488065233594, 0.02761060141608025, 0.06116423069106913, 0.10512628412372635, 0.35670571845653215, 0.29756706235113145, 0.10638391206502072, 0.030951389447186638, 0.024911051848471387, 0.03732938549100509, 0.028860367129488335, 0.0774399183103387, 0.07213162234892401, 0.04196903570262949, 0.014440805478977628, 0.013780173064663778, 0.01489174085487325]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'Minor', 'Moderate', 'Moderate', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']","[[10, 20], [11, 21], [12, 22], [13, 23], [20, 21], [21, 22], [22, 23], [20, 30], [21, 31], [22, 32], [23, 33], [30, 31], [31, 32], [32, 33], [30, 40], [31, 41], [32, 42], [33, 43], [40, 41], [41, 42], [42, 43]]","[[73.14434367491133, 53.57004262879033], [75.68406856539563, 67.48646777148932], [75.90490048054734, 68.53823875302704], [73.22164131805665, 54.39300763345828], [0.09481863233953818, 0.037864873248168895], [0.006502655583812748, 0.008836726538238127], [0.02216722200440223, 0.10685884770547244], [0.06829229572189742, 0.17215104705214646], [0.43635455863734085, 1.769935934202269], [1.2165141176658392, 1.2665126866486212], [0.07173722581802558, 0.18007811821450578], [0.01911364413541851, 0.010681697137988624], [0.0017968895241043943, 0.004824447907031536], [0.002928314853218244, 0.02983009121335089], [0.004098830643511469, 0.008794570008357512], [0.04954884084866341, 0.08130746290053374], [0.04596271425396911, 0.07236676729411351], [0.003700416680586457, 0.017662527771188093], [0.001601233323752063, -0.0013053287230300533], [-0.0008915671114730834, 0.00022092917356823666], [-0.0013330035990766972, 0.0016975228225884133]]","[[0.000355897, -0.000117495], [0.000396049, 0.000300983], [0.000386109, 0.000443319], [0.000420409, 0.000606816], [-2.5568e-06, -2.10854e-05], [5.19742e-06, -9.15836e-06], [1.43191e-05, -5.50208e-05], [-1.27634e-05, -2.38852e-05], [2.67128e-05, 0.000205091], [0.000250568, 0.000239712], [6.20291e-05, 0.000119897], [5.06951e-07, -9.78311e-06], [2.68118e-06, -8.02493e-06], [2.76233e-06, -2.63275e-05], [-5.28523e-06, -5.05734e-06], [1.27665e-05, 1.22734e-05], [2.3119e-05, 2.69419e-05], [5.41736e-06, 3.32884e-05], [-2.95851e-06, -1.30467e-06], [1.14562e-06, -2.27865e-06], [4.01127e-07, -1.16746e-06]]"
