,OK=0,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class
33,0,CHICHI_TCU055-N,1,15.51952331944778,0.5810114285714285,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[15.199458277487155, 13.17166694313776, 13.005498731464526, 16.05670584153435, 0.07562662070962897, 0.010408149842074972, 0.07573987009920849, 0.11282461207306084, 0.40362215273672186, 0.40340266249721307, 0.11738235057270466, 0.018319448627357286, 0.004864138309806532, 0.019555215351547795, 0.012086691854337412, 0.06711625011708072, 0.06754574520763729, 0.011016804420528327, 0.0005549752228088202, 0.00037736985493452835, 0.0010131285035356599]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[1.1768107729007578, 1.0608717375098171, 1.0414130332276228, 1.2620600068381533, 0.04806630996593897, 0.02637726045323438, 0.046666465611565455, 0.07324822104985054, 0.1322903371098798, 0.13150376891770954, 0.07162631658491671, 0.031705411593552606, 0.0228628329018606, 0.03106928250051172, 0.03779074372578382, 0.056919866350106776, 0.059319514221029754, 0.03530408984068389, 0.013990868576911092, 0.012376518451228394, 0.013568291258536407]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
34,0,CHICHI_TCU057-E,1,1.2650824053666958,0.23064114285714288,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.15879799774121559, 0.25508767060020443, 0.25442091381208337, 0.16174498351842695, 0.019414030990720116, 0.004718970659172161, 0.019118568439298666, 0.019602160451855893, 0.1048829320608089, 0.10491994421318031, 0.020172274243462764, 0.0035945276532214953, 0.002168161223133195, 0.004375210742906722, 0.0018710682552597218, 0.00648521099618046, 0.006423936312122694, 0.002286706229775068, 0.00020634526123568497, 0.000187894153533751, 0.00028710351169746427]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1]","[0.07562304151502118, 0.09151832279984949, 0.08996552403082608, 0.07770698468970565, 0.030713171501744612, 0.021641843165698782, 0.029267456186446054, 0.038700566325564734, 0.06001568175247511, 0.0603665420751106, 0.03761704147667397, 0.020916901498288884, 0.017630593124866614, 0.020607317316879023, 0.021945146648094053, 0.02480160744699224, 0.025445559828606974, 0.021491612763993438, 0.009603486102016782, 0.009224972478960352, 0.00974784851249798]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
35,0,CHICHI_TCU059-E,1,21.786648372578707,0.5421,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[25.634080877750154, 21.24059930473914, 21.213777789358556, 24.755721206385335, 0.0865964080992875, 0.012451084841341976, 0.08896557646107212, 0.10107902321902859, 0.4158270113422421, 0.4149518477597873, 0.10436179552974367, 0.016282851096547497, 0.004597480038720614, 0.01596125930340499, 0.00741707603869048, 0.03650212374406749, 0.036508700065150286, 0.006797421770126195, 0.000647920746464927, 0.00021434261896530389, 0.0007316950027849758]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[1.6272330375165411, 1.3988012383373438, 1.3871263768198911, 1.6267791599119632, 0.04564700886192931, 0.026473008369230826, 0.04730507889516862, 0.06310253821491105, 0.11625856707414449, 0.11644394880309086, 0.06507129697298027, 0.02842315939876824, 0.021401013487243537, 0.028042914302058602, 0.029996299611124176, 0.040887975810271045, 0.042596753825024626, 0.02860075894845087, 0.011994635792794599, 0.011351665585521956, 0.012088968631549436]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
36,0,CHICHI_TCU063-E,1,10.653280891704318,0.5501657142857143,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[10.764854753102593, 9.115670331380503, 9.252957890955674, 10.098620075901646, 0.08316124139643317, 0.011758736550253699, 0.08218216556888021, 0.08266857250761296, 0.35286375461954306, 0.3549184663983884, 0.084549757769039, 0.011376207739964063, 0.004121494924740336, 0.012349078995533811, 0.0045444771918503645, 0.02092388914671746, 0.02059605481257767, 0.004597951394184099, 0.0005971429388423807, 0.00024535141801403744, 0.00042860827746466347]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.945171393449626, 0.8416118550884604, 0.8419752633557942, 0.9545611219616866, 0.048421177291662794, 0.02640884395356359, 0.04769956551988342, 0.05758729763331445, 0.11815218868403565, 0.11958021562021541, 0.06489426702308772, 0.025716366418960416, 0.02150795809094731, 0.027687551504181927, 0.025011042966187075, 0.03778375568981132, 0.03585320533448789, 0.027257408628111483, 0.011475526413928837, 0.011234106425151623, 0.011127078972751522]","['Severe', 'Severe', 'Severe', 'Severe', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
37,0,CHICHI_TCU067-N,1,55.941067274184064,1.26418,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 3, 5]","[42.75659093342461, 42.837498817790056, 43.29557600156529, 42.43776244754263, 0.08541532479892987, 0.007745847660865924, 0.07649079876343874, 0.10525702181868027, 0.40435012422156436, 0.39839430893728495, 0.10746385658978388, 0.018815594368379273, 0.003843523270844647, 0.019969269030793536, 0.007475714777160577, 0.053857788557368565, 0.05702431463057239, 0.009549037979882321, 0.0008613505456655552, 0.0001694733633795002, 0.0009289548333630789]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5]","[3.062233101606845, 3.0650018710721674, 3.0813024486249327, 3.0694474382882877, 0.05552064819908994, 0.02656007974067294, 0.046649851214786084, 0.07421853587400475, 0.15078409598364598, 0.14894776287815462, 0.06889680226659313, 0.03174147365450024, 0.023835382399661362, 0.032069253816153505, 0.0328673103499259, 0.05440708981623713, 0.05494217976393794, 0.035135857054041146, 0.013067354440079402, 0.012679586840982627, 0.013388455518439417]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
38,0,CHICHI_TCU068-N,1,38.38616841029434,1.7445714285714287,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[26.88987040770737, 29.183653008741725, 28.449364394493575, 29.357485366958834, 0.08540598802064252, 0.007608682763633559, 0.10069731687963188, 0.17050523602862924, 1.3096710681503103, 1.0834055095694608, 0.17821777055637225, 0.015176230978588829, 0.003995243835566692, 0.02458637079547758, 0.00933949792496054, 0.093361480105225, 0.07262274199573297, 0.016666199276797432, 0.0010921244059041927, 0.00018928138661150024, 0.0008429790903124536]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[2.816913796535146, 2.891766631182522, 2.864555261365787, 2.904616255511958, 0.04771492008437934, 0.027237316164531095, 0.06349385949695965, 0.11532390396637682, 0.3463025039904477, 0.3165352506799407, 0.1161543448224971, 0.03125240212251369, 0.0256468852908963, 0.03768952663178109, 0.03130042594012245, 0.08732220524032845, 0.07603987397316435, 0.044793911498821753, 0.015102206370341847, 0.014387436958258865, 0.015395054163228995]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'Minor', 'Moderate', 'Moderate', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
39,0,CHICHI_TCU070-E,1,61.58871624033255,1.2850685714285714,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[51.83403834326655, 50.467159786372854, 50.71716836950045, 50.48103230904909, 0.07169357490513181, 0.01034204794969456, 0.07483970487687425, 0.09903643077252562, 0.37142166561404133, 0.3680205024840441, 0.09581766863066848, 0.014776269854926208, 0.003780282549982215, 0.0139986101546529, 0.00569491613003299, 0.03111586744633495, 0.030738520096888565, 0.007361501647107879, 0.0008717260603119561, 0.00016741198470499995, 0.0008782107006222384]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[3.501164361096922, 3.4446120729508536, 3.4493901090236756, 3.4632572507174517, 0.0442729916472208, 0.026179169333715696, 0.04724002852009676, 0.06725201963021897, 0.11900016544406355, 0.11781560502402616, 0.06358790928499809, 0.028129137491649924, 0.021907943038456498, 0.027561214754110476, 0.027181922058354593, 0.04447504140913293, 0.04248407087715196, 0.030987803145918418, 0.01195281169804279, 0.012002880413420701, 0.012262239019822438]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
40,0,CHICHI_TCU072-N,1,112.05472070261621,2.382274285714286,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 3, 5]","[86.45079590208452, 87.05761982333539, 87.54513468453415, 86.77015735644773, 0.07434756188000534, 0.008642329438087137, 0.06734060183896645, 0.06945895360707699, 0.32183375895697947, 0.3173165936232427, 0.06885493035205394, 0.017684540621026958, 0.004192475616276867, 0.013167818178332048, 0.01204458321524772, 0.04563910884714454, 0.046192087504598724, 0.007485453218088052, 0.0012878275351050912, 0.0002658354187999999, 0.0010709484731024994]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[6.145745665911804, 6.1731858480729365, 6.1917481013504325, 6.178057615880881, 0.04993419080450226, 0.026378401651240085, 0.04555261270376837, 0.06006423237905243, 0.12470517728738101, 0.12134641146866604, 0.05438670108364087, 0.03086782953125313, 0.023542979339856402, 0.02765527440906157, 0.03691625841529643, 0.05376498979577093, 0.05458965736432674, 0.031287929183522474, 0.013796699984382214, 0.012796196228386219, 0.012602423817417928]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
41,0,CHICHI_TCU074-N,1,99.82419828513976,2.4034857142857144,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[73.1443528254259, 75.6840758451347, 75.9048961041939, 73.22164097185782, 0.09481894554100541, 0.008836699611739482, 0.10685891061885973, 0.17215127884045658, 1.7699355953243114, 1.266513053044335, 0.1800785117461865, 0.019113629394685732, 0.004824455412237151, 0.029830090740582713, 0.008794484570596757, 0.08130745631218138, 0.07236690160470045, 0.01766256178571293, 0.0016012336150826854, 0.00040227745960200016, 0.0016975540579790202]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5.566145044084372, 5.6636356629764695, 5.67992624061924, 5.552067133956343, 0.049364491892025256, 0.027610601087084023, 0.06116423145976421, 0.10512629481868667, 0.35670570282034103, 0.29756707925702125, 0.106383930222993, 0.030951389868786795, 0.02491105194017229, 0.03732938548522866, 0.02886019369577333, 0.07743991800634507, 0.07213162854615801, 0.04196903727209601, 0.01444080517244066, 0.013780172811374369, 0.01489174123651684]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'Minor', 'Moderate', 'Moderate', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
42,0,CHICHI_TCU076-N,1,69.84532825667047,1.6694942857142858,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[54.01690612919295, 54.08428079402598, 54.67394298672799, 53.322029365345614, 0.08882444914090036, 0.008903990272492848, 0.09391385524741298, 0.14454252856677355, 0.47297266035283014, 0.4825288323341658, 0.1388789194922917, 0.021414442302368896, 0.005996704377591442, 0.02705794535116185, 0.008937793203039841, 0.0844319832513819, 0.07770081538221435, 0.016751827764701438, 0.0009131248662870549, 0.00018737070842399974, 0.0011900205628831476]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[3.9517791286655832, 3.969899732106154, 3.990048053772555, 3.954671009505627, 0.05132265280386807, 0.026932457092840586, 0.056157994624524255, 0.08256510944200562, 0.15975532838688503, 0.1641518535944277, 0.07895293700939547, 0.03137463068500352, 0.0252760765922196, 0.035672356667259195, 0.032685789160065204, 0.07538035820471478, 0.0692292664515464, 0.041923794692148394, 0.014504018905621635, 0.013540196553504864, 0.014880066352284128]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
43,0,CHICHI_TCU078-E,1,97.01203333547807,2.04508,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[77.60040728097981, 76.92615178269519, 76.67398494237422, 76.6755287218946, 0.08991608403845039, 0.010195818200762386, 0.10027859710723097, 0.13192665288642771, 0.5314096673600653, 0.5386295244765598, 0.14362669879393028, 0.01684428247087521, 0.005125327523608036, 0.026419446341135515, 0.008153028150183612, 0.06599149336120612, 0.059615614006795825, 0.014775666120186885, 0.001265205815183816, 0.00025144247098950006, 0.0013330699290550973]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5.41404029411762, 5.386980272356665, 5.369870448600737, 5.38972134125448, 0.047817218804281254, 0.027581242302883224, 0.055594357485348994, 0.0777352028462777, 0.17020523365960497, 0.1767827723619564, 0.08766336055218232, 0.02974710999451172, 0.024223324579204866, 0.03488402897458839, 0.028805680956820432, 0.063241528193479, 0.058766829832052475, 0.037319392143107456, 0.013682472525018837, 0.012915156185738252, 0.01383404224352212]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
44,0,CHICHI_TCU079-N,1,55.12722197714557,1.2286971428571427,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[44.65728964111735, 44.36121151897048, 44.60524341708711, 43.64744490683576, 0.08585842740411828, 0.011120255191224193, 0.0908232216704259, 0.13382230371867926, 0.45888087049174814, 0.4644999578734366, 0.13900378813208775, 0.015735227450906608, 0.005083095727365346, 0.020219052666434697, 0.00686663896097966, 0.041152809203749016, 0.03988254130382668, 0.008259713356462615, 0.0006847703600569433, 0.000191741537312072, 0.001151796212580496]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[3.1055299812875212, 3.108861840673528, 3.108536987469029, 3.094488903388404, 0.05123343058377586, 0.026851484726194554, 0.05016707442012435, 0.07554012782854039, 0.14932766051670684, 0.15235913460303777, 0.08476785112424658, 0.028883836786034314, 0.02283386120973496, 0.031117042591386028, 0.030164122195129643, 0.04686358035638204, 0.043984629854986, 0.030684501831329602, 0.012479108642031564, 0.011936342756954809, 0.012197634403159088]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
45,0,CHICHI_TCU089-E,1,27.212498639332736,0.8949942857142857,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 3, 5]","[24.28403174437919, 21.41251374543366, 21.695694271462727, 23.640092334717497, 0.09860772778417796, 0.00958868306515457, 0.09288117636639429, 0.1418965980092427, 0.591895187485038, 0.5915225779441037, 0.1356627144013612, 0.022753785213848965, 0.0047255328689677105, 0.018875958016634147, 0.010138964002093307, 0.05532460156830278, 0.06048303706419365, 0.007023728640264814, 0.0007731943096018364, 0.0001251781664445, 0.0009427641486791035]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[1.8794810057697495, 1.7167318594281737, 1.7386998064288073, 1.8236486142937727, 0.05539341597532445, 0.02717174907561278, 0.04922800861593944, 0.08548132846331367, 0.1830177951098944, 0.18071195843969842, 0.07703097854754198, 0.033655030275504684, 0.02400300116891281, 0.029157478965404538, 0.03480511076942201, 0.05555188878010564, 0.06110414179446586, 0.029098658616395375, 0.013314973441183537, 0.013017202613595883, 0.013514866382040223]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
46,0,CHICHI_TCU102-E,1,13.99814427162197,0.9575942857142857,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[9.707936698166943, 9.51244307215408, 9.604940259346993, 9.331644495877491, 0.07580106096653721, 0.008925670374360727, 0.0673685786890544, 0.06483320650135498, 0.29076840475436544, 0.2962899266185399, 0.06502910795662431, 0.011573261157755997, 0.003110224120442403, 0.011855429770001412, 0.004660817761301216, 0.029492673826008974, 0.02952011294138785, 0.006726000874250974, 0.0006115725846986002, 0.00015696184395299994, 0.0009620724288620862]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[1.242139658163906, 1.2321159835193676, 1.2320872924119626, 1.2444534050206477, 0.05361668694457455, 0.027172916229345288, 0.04082716505982557, 0.0629258802101582, 0.1239411106810898, 0.12509350671899505, 0.0535361057533279, 0.028187721446522377, 0.022367077375773946, 0.02688309889379523, 0.028249970366420123, 0.046721331961580286, 0.04367463192999114, 0.03157881944419627, 0.012526363809536081, 0.011846027585136342, 0.012505404019035252]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
47,0,CHICHI_TCU106-N,1,12.5637809023522,0.4769771428571428,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[13.795961040992696, 11.31564931648817, 10.913714986978448, 13.294049298351528, 0.08232793238142523, 0.013185486709192458, 0.08259977995613196, 0.10142695929346124, 0.3923022501674889, 0.39185744673440104, 0.09671307556657646, 0.014576092121019226, 0.005194202047782292, 0.014614153198494734, 0.005787813381612508, 0.030082747867487908, 0.028507305031088784, 0.005247344658808684, 0.0009451660112349557, 0.0005563021274577324, 0.00037766002610698673]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.0295468258478897, 0.8766703889609724, 0.8499009806658979, 1.0242575732113353, 0.04409467987687316, 0.02654522435933279, 0.04902905402555904, 0.060247914391097605, 0.1285673467424785, 0.1295232637147129, 0.06908091923313128, 0.02657125306216454, 0.02232656807940378, 0.02946540231461767, 0.026700615216476018, 0.043884999286389365, 0.04144010328052642, 0.029625168937470026, 0.01207443732570778, 0.011815088707439027, 0.011902544536093308]","['Collapse', 'Severe', 'Severe', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
48,0,CHICHI_TCU107-E,1,2.9577432024443966,0.35956571428571427,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.325508863415135, 1.2597891732816366, 1.3772337824645389, 1.0991879517155396, 0.05768105309351298, 0.010060120051470169, 0.061056566479781874, 0.0607290647480374, 0.26554990197897654, 0.26495563246057824, 0.06331812082436224, 0.009207936692985206, 0.003567398144522334, 0.009548347791148546, 0.0033339156658071054, 0.01636009810273709, 0.016693068196402823, 0.003685467756574969, 0.0003997952910752147, 0.0004000901329439671, 0.0005106315781028307]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[0.25977225983951224, 0.2873466627679244, 0.28382839440452823, 0.2845160117989883, 0.043691256039022575, 0.02567800535387642, 0.043793551729213585, 0.05813651072386281, 0.10287834947148375, 0.10259906483407263, 0.05708529457185836, 0.02670934750200362, 0.02064430418355252, 0.02543175236331969, 0.027053152465431437, 0.034835889358457835, 0.03650921905609537, 0.025070559895255546, 0.011070976286857893, 0.01084785628757033, 0.011435327016685868]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
49,0,CHICHI_TCU109-N,1,30.17608979288015,0.8915599999999999,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[30.77919918699459, 27.413519125592142, 28.309583921701286, 29.28264914038907, 0.07956168514664788, 0.012699193675364581, 0.0776628802778942, 0.08157234963194335, 0.3561370509677061, 0.3568242886365077, 0.07869258157311586, 0.0122733707077123, 0.004283762210999597, 0.011055041212675995, 0.00518473440118129, 0.018514695944151255, 0.019703004676560772, 0.005455991262856075, 0.0006003855452033302, 0.00023017199151193879, 0.0007877777986223774]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[2.1612376843487, 2.0011043215229076, 2.0375107257237053, 2.1163344184866837, 0.04472684593138502, 0.025853867670012815, 0.04169347031209499, 0.05945315741634363, 0.10685542546530374, 0.1059844234813363, 0.051433332688168625, 0.02552329314375057, 0.02028838721124644, 0.023146858431772437, 0.02546617833836082, 0.031912084466339384, 0.034144371928230374, 0.024004796114746197, 0.010458212887852274, 0.010786557265509818, 0.010940820910060862]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
