,True,Predicted
1432,0.541343,0.48239187510106124
1433,0.259797,0.2081238842582012
1434,0.147107,0.08105658828794284
1435,-0.153946,-0.15643870607967217
1436,-0.731899,-0.5953682025216545
1437,-1.19555,-1.0115474537079323
1438,-1.36446,-1.2246293007006268
1439,-1.34229,-1.224778706587468
1440,-1.18244,-1.0682092823356908
1441,-0.927161,-0.8272394686041584
1442,-0.815924,-0.6895555034518073
1443,-0.99449,-0.7317987183154707
1444,-1.20032,-0.7877210294559741
1445,-1.13077,-0.7489895498546288
1446,-0.972856,-0.6840220768462026
1447,-1.05956,-0.7264886903681897
1448,-1.25131,-0.7975931558621138
1449,-1.05393,-0.6840415192423672
1450,-0.734709,-0.5286148853666185
1451,-1.02039,-0.6742362376375994
1452,-1.678,-1.0367013365717537
1453,-2.02259,-1.2503521292062465
1454,-1.94147,-1.2312936287973997
1455,-1.79253,-1.1344772539564232
1456,-1.45477,-0.9352793010010807
1457,-0.8977,-0.6375850293351975
1458,-0.767901,-0.569014954794366
1459,-1.37836,-0.9089696250231929
1460,-1.87445,-1.1838305125332755
1461,-1.50107,-0.9689894050865917
1462,-0.823093,-0.5564968889542083
1463,-0.70254,-0.4659926286628962
1464,-1.10335,-0.6848721891142834
1465,-1.63491,-0.996922692857317
1466,-2.18987,-1.2986426902535704
1467,-2.71617,-1.5507943821568781
1468,-2.66996,-1.511615608848515
1469,-2.1877,-1.2437267685568525
1470,-1.85855,-1.0574683899771216
1471,-1.78184,-0.9949627462445728
1472,-1.40735,-0.7848414466891691
1473,-0.843914,-0.48090755770007876
1474,-0.508749,-0.29589398993177823
1475,-0.43343,-0.24579039356088156
1476,-0.376946,-0.20966881497669418
1477,-0.172723,-0.09134624696798935
1478,0.31895,0.17746552678844374
1479,0.927084,0.5040992477756739
1480,1.24463,0.678985679143556
1481,1.18956,0.6556762418174379
1482,0.881053,0.48670198249224017
1483,0.37949,0.21309012145608597
1484,-0.0154995,-0.005384645775637215
1485,-0.296923,-0.16962246133627876
1486,-0.554333,-0.33174089855578587
1487,-0.805073,-0.46408711111284684
1488,-0.732827,-0.41630424872711447
1489,-0.10653,-0.07747691057437124
1490,0.681972,0.36312527668856115
1491,1.03188,0.5687301926513519
1492,0.836853,0.48013171842178926
1493,0.524245,0.3267693420889209
1494,0.556099,0.3596734550988726
1495,1.16022,0.6748486248723248
1496,2.12446,1.1667807466665434
1497,2.7875,1.4995011132600409
1498,2.41003,1.2798559736621065
1499,0.871999,0.4578216769518427
1500,-0.53782,-0.26759198163892894
1501,-0.747158,-0.3764715829227503
1502,-0.0214128,-0.016135350477845485
1503,0.57232,0.2836955288262467
1504,0.122292,0.053768054794232134
1505,-1.18648,-0.6248355209838522
1506,-2.54855,-1.33967888444401
1507,-2.77272,-1.4833025814127858
1508,-1.33287,-0.7488884176517865
1509,0.717496,0.3557414613818926
1510,1.9673,0.9981158501952727
1511,1.70822,0.8705962491176246
1512,0.629929,0.32419118961872934
1513,0.174119,0.10078841553268843
1514,0.970281,0.5558944278674521
1515,2.11748,1.2128129570884936
1516,3.5574,1.8746206836052242
1517,4.33377,2.1737870237034036
1518,2.93193,1.4674562464036514
1519,0.535907,0.2683879067452811
1520,-0.658265,-0.32934655890577275
1521,-0.400387,-0.20042956067559856
1522,0.279542,0.14013463284121125
1523,0.352859,0.17691232635542858
1524,-0.345704,-0.17313979344581842
1525,-1.64473,-0.8241451673832813
1526,-2.96572,-1.4850736191497904
1527,-3.16045,-1.5826410787142555
1528,-1.37903,-0.6914771392933758
1529,0.809709,0.404803117350753
1530,1.27843,0.6394712265752123
1531,0.266458,0.13338573083915475
1532,-0.538063,-0.2691171890111759
1533,-0.100929,-0.05074768122521571
1534,1.3448,0.6737641170149926
1535,2.89107,1.451756552831205
1536,3.65927,1.8358102573514188
1537,2.86931,1.4377943993257771
