,Damage index,E_20,E_30
0,0.3138445899029718,0.6293221540523415,0.45098999976801235
1,0.41720162872475397,0.6303374087144356,0.4515515273150049
2,0.5195247604610148,0.6320256745846293,0.4513590285942771
3,0.7243352665205932,0.6358174088455116,0.45124573525477524
4,1.0360750876704348,0.6360584634009093,0.45259547062789973
5,2.029882345561854,0.7135420551186762,0.5080935067547123
6,6.203360391834197,0.7413866572406012,0.5200371061765785
7,18.42678644834743,0.6547642052970092,0.4842070082305032
