,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,E - elem,Plastic def. ele.
0,el_centro,5,1.7347842551410073,0.0006587428571428572,No damage,[1020],0.0837560837951858,-6.12776e-06
1,el_centro,10,48.868378758008284,0.006966828571428571,No damage,[1020],37.58379981465341,0.00115072
2,el_centro,20,383.4142504271272,0.21097142857142856,Repairable,[1020],283.03963150916775,0.00728891
