,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,E - elem,Plastic def. ele.
0,el_centro,5,0.10909538828243001,0.00042397428571428576,No damage,[1020],0.0031736055595821848,-4.1556e-06
1,el_centro,10,0.5747213509887201,0.0010225685714285715,No damage,[1020],0.18504246120317516,-1.36833e-05
2,el_centro,20,71.15485410127638,0.040626857142857145,No damage,[1020],111.57727096782021,0.00321111
